ts,symbol,event_type,last_px,last_sz,side,bid_px_1,bid_sz_1,ask_px_1,ask_sz_1,bid_px_2,bid_sz_2,ask_px_2,ask_sz_2,bid_px_3,bid_sz_3,ask_px_3,ask_sz_3,bid_px_4,bid_sz_4,ask_px_4,ask_sz_4,bid_px_5,bid_sz_5,ask_px_5,ask_sz_5,bid_px_6,bid_sz_6,ask_px_6,ask_sz_6,bid_px_7,bid_sz_7,ask_px_7,ask_sz_7,bid_px_8,bid_sz_8,ask_px_8,ask_sz_8,bid_px_9,bid_sz_9,ask_px_9,ask_sz_9,bid_px_10,bid_sz_10,ask_px_10,ask_sz_10
7200000000,000001.SZ,quote,10.008263,4470,-1,9.99384,4617,10.022686,1881,9.98384,1763,10.032686,1902,9.97384,3265,10.042686,837,9.96384,732,10.052686,1165,9.95384,872,10.062686,2668,9.94384,2226,10.072686,3912,9.93384,748,10.082686,4579,9.92384,4969,10.092686,2872,9.91384,2974,10.102686,4456,9.90384,2506,10.112686,3826
7300000000,000001.SZ,quote,10.007048,590,-1,9.994464,4101,10.019631,3904,9.984464,4466,10.029631,4304,9.974464,2171,10.039631,3286,9.964464,1676,10.049631,3060,9.954464,3115,10.059631,3329,9.944464,3766,10.069631,1571,9.934464,3535,10.079631,4718,9.924464,1369,10.089631,3114,9.914464,2480,10.099631,4321,9.904464,1503,10.109631,2691
7400000000,000001.SZ,quote,10.006745,514,1,9.993618,3646,10.019872,3925,9.983618,2533,10.029872,1808,9.973618,3182,10.039872,3061,9.963618,2055,10.049872,1805,9.953618,4581,10.059872,4716,9.943618,4324,10.069872,4585,9.933618,3027,10.079872,4574,9.923618,689,10.089872,1237,9.913618,3721,10.099872,4640,9.903618,4245,10.109872,2472
7500000000,000001.SZ,quote,10.005036,514,1,9.990213,4554,10.019859,4355,9.980213,2840,10.029859,4896,9.970213,566,10.039859,1380,9.960213,4030,10.049859,1597,9.950213,2666,10.059859,3496,9.940213,3803,10.069859,3497,9.930213,870,10.079859,3781,9.920213,919,10.089859,2094,9.910213,3469,10.099859,2864,9.900213,1102,10.109859,3664
7600000000,000001.SZ,quote,10.005062,2391,-1,9.986946,1554,10.023177,1292,9.976946,3726,10.033177,3557,9.966946,3277,10.043177,3495,9.956946,1681,10.053177,2130,9.946946,4670,10.063177,3788,9.936946,4596,10.073177,829,9.926946,871,10.083177,818,9.916946,1622,10.093177,3228,9.906946,4380,10.103177,4754,9.896946,4243,10.113177,1720
7700000000,000001.SZ,quote,10.005699,2786,1,9.989575,1831,10.021823,3719,9.979575,2951,10.031823,3255,9.969575,4655,10.041823,4675,9.959575,4860,10.051823,4512,9.949575,2955,10.061823,4390,9.939575,636,10.071823,3517,9.929575,3213,10.081823,1397,9.919575,3912,10.091823,3020,9.909575,718,10.101823,4387,9.899575,2675,10.111823,2364
7800000000,000001.SZ,quote,10.007028,1496,1,9.990359,1710,10.023696,2484,9.980359,758,10.033696,1400,9.970359,2062,10.043696,655,9.960359,4112,10.053696,3069,9.950359,3930,10.063696,1740,9.940359,3882,10.073696,2170,9.930359,3861,10.083696,4610,9.920359,4363,10.093696,1010,9.910359,1631,10.103696,4749,9.900359,2198,10.113696,3162
7900000000,000001.SZ,quote,10.010016,3186,1,9.994189,1918,10.025843,4265,9.984189,4867,10.035843,3304,9.974189,4975,10.045843,3402,9.964189,2665,10.055843,4466,9.954189,2075,10.065843,2519,9.944189,2785,10.075843,2945,9.934189,2342,10.085843,2938,9.924189,2867,10.095843,2198,9.914189,4505,10.105843,3097,9.904189,4430,10.115843,3357
8000000000,000001.SZ,quote,10.010379,2340,1,9.990903,1498,10.029855,4949,9.980903,3610,10.039855,3732,9.970903,3327,10.049855,1699,9.960903,2879,10.059855,844,9.950903,2856,10.069855,1147,9.940903,3337,10.079855,4123,9.930903,2600,10.089855,4424,9.920903,2252,10.099855,2155,9.910903,4912,10.109855,2721,9.900903,2725,10.119855,1624
8100000000,000001.SZ,quote,10.008035,2060,-1,9.990107,915,10.025962,4850,9.980107,2348,10.035962,2407,9.970107,930,10.045962,1320,9.960107,3885,10.055962,3205,9.950107,4369,10.065962,1323,9.940107,1626,10.075962,542,9.930107,1793,10.085962,3833,9.920107,4396,10.095962,4411,9.910107,2133,10.105962,2853,9.900107,3131,10.115962,2838
8200000000,000001.SZ,quote,10.00891,832,-1,9.989646,4883,10.028173,805,9.979646,1934,10.038173,3923,9.969646,1940,10.048173,797,9.959646,3752,10.058173,4558,9.949646,2026,10.068173,2871,9.939646,806,10.078173,575,9.929646,2944,10.088173,1379,9.919646,3244,10.098173,2831,9.909646,4222,10.108173,4950,9.899646,4795,10.118173,4546
8300000000,000001.SZ,quote,10.011246,4230,1,9.998172,2735,10.024319,2079,9.988172,1422,10.034319,3208,9.978172,1831,10.044319,4259,9.968172,2607,10.054319,2025,9.958172,615,10.064319,3261,9.948172,2916,10.074319,2082,9.938172,1937,10.084319,3821,9.928172,4003,10.094319,4721,9.918172,3186,10.104319,1210,9.908172,3783,10.114319,1281
8400000000,000001.SZ,quote,10.009354,2750,-1,9.996229,555,10.022479,2636,9.986229,3642,10.032479,2429,9.976229,4159,10.042479,2687,9.966229,3200,10.052479,2973,9.956229,593,10.062479,2642,9.946229,3445,10.072479,2435,9.936229,1008,10.082479,1468,9.926229,4312,10.092479,3013,9.916229,1808,10.102479,3821,9.906229,4616,10.112479,3047
8500000000,000001.SZ,quote,10.010496,2516,1,9.993386,2309,10.027606,2295,9.983386,1594,10.037606,4417,9.973386,1754,10.047606,4227,9.963386,3560,10.057606,3906,9.953386,4999,10.067606,4357,9.943386,4903,10.077606,2289,9.933386,2527,10.087606,1170,9.923386,4804,10.097606,4159,9.913386,4826,10.107606,3463,9.903386,1139,10.117606,1419
8600000000,000001.SZ,quote,10.007866,4240,-1,9.991485,4896,10.024248,1727,9.981485,1847,10.034248,3187,9.971485,4762,10.044248,4119,9.961485,1452,10.054248,2182,9.951485,4504,10.064248,1244,9.941485,4680,10.074248,4149,9.931485,955,10.084248,4214,9.921485,1580,10.094248,4704,9.911485,3903,10.104248,4242,9.901485,972,10.114248,4287
8700000000,000001.SZ,quote,10.008903,278,1,9.994438,2584,10.023368,524,9.984438,2285,10.033368,1098,9.974438,871,10.043368,3970,9.964438,3322,10.053368,1022,9.954438,4933,10.063368,993,9.944438,1065,10.073368,4367,9.934438,759,10.083368,2851,9.924438,3849,10.093368,1974,9.914438,1609,10.103368,3943,9.904438,3567,10.113368,3633
8800000000,000001.SZ,quote,10.008594,3192,1,9.989257,1157,10.027931,4917,9.979257,1589,10.037931,3348,9.969257,1471,10.047931,1962,9.959257,4901,10.057931,3719,9.949257,4832,10.067931,1543,9.939257,2324,10.077931,528,9.929257,686,10.087931,2944,9.919257,4292,10.097931,4960,9.909257,3974,10.107931,4857,9.899257,3607,10.117931,2381
8900000000,000001.SZ,quote,10.007079,2358,-1,9.99231,1424,10.021849,763,9.98231,3934,10.031849,628,9.97231,2471,10.041849,2188,9.96231,1051,10.051849,1326,9.95231,775,10.061849,4157,9.94231,898,10.071849,2504,9.93231,862,10.081849,3795,9.92231,4095,10.091849,2419,9.91231,4921,10.101849,2279,9.90231,962,10.111849,1647
9000000000,000001.SZ,quote,10.007103,4819,1,9.992789,3126,10.021417,2440,9.982789,2972,10.031417,1673,9.972789,4770,10.041417,2310,9.962789,3887,10.051417,2961,9.952789,2754,10.061417,999,9.942789,1934,10.071417,3999,9.932789,4560,10.081417,884,9.922789,3321,10.091417,3622,9.912789,4796,10.101417,3111,9.902789,3910,10.111417,3844
9100000000,000001.SZ,quote,10.004998,4506,1,9.989986,2474,10.02001,2346,9.979986,2963,10.03001,1682,9.969986,4293,10.04001,972,9.959986,3880,10.05001,3912,9.949986,4841,10.06001,1598,9.939986,3681,10.07001,2489,9.929986,2588,10.08001,2165,9.919986,3205,10.09001,1147,9.909986,4184,10.10001,3539,9.899986,1257,10.11001,4887
9200000000,000001.SZ,quote,10.006346,2299,1,9.992822,823,10.019869,1096,9.982822,2041,10.029869,2277,9.972822,4427,10.039869,2211,9.962822,3227,10.049869,2983,9.952822,625,10.059869,2235,9.942822,2056,10.069869,1461,9.932822,4423,10.079869,2487,9.922822,2175,10.089869,3749,9.912822,2460,10.099869,3134,9.902822,2818,10.109869,3618
9300000000,000001.SZ,quote,10.006143,2626,1,9.988953,3446,10.023333,4700,9.978953,4573,10.033333,4317,9.968953,1307,10.043333,4346,9.958953,3123,10.053333,2164,9.948953,3536,10.063333,3063,9.938953,3890,10.073333,874,9.928953,2312,10.083333,1695,9.918953,632,10.093333,2636,9.908953,3920,10.103333,2918,9.898953,1748,10.113333,2107
9400000000,000001.SZ,quote,10.005122,2113,1,9.990084,3265,10.020161,2608,9.980084,4502,10.030161,4518,9.970084,4275,10.040161,1878,9.960084,3385,10.050161,1886,9.950084,1646,10.060161,4977,9.940084,4500,10.070161,2007,9.930084,4941,10.080161,981,9.920084,4792,10.090161,777,9.910084,1108,10.100161,897,9.900084,552,10.110161,3878
9500000000,000001.SZ,quote,10.002947,656,-1,9.985902,574,10.019993,2291,9.975902,4642,10.029993,4235,9.965902,3557,10.039993,995,9.955902,4458,10.049993,4496,9.945902,628,10.059993,554,9.935902,4859,10.069993,3869,9.925902,597,10.079993,637,9.915902,4836,10.089993,2750,9.905902,4888,10.099993,2848,9.895902,640,10.109993,4614
9600000000,000001.SZ,quote,10.004826,1568,-1,9.987434,1289,10.022218,4795,9.977434,1719,10.032218,2474,9.967434,2072,10.042218,4812,9.957434,2567,10.052218,3403,9.947434,2689,10.062218,3751,9.937434,1147,10.072218,3556,9.927434,3826,10.082218,4260,9.917434,2492,10.092218,2350,9.907434,2957,10.102218,1160,9.897434,759,10.112218,1265
9700000000,000001.SZ,quote,10.004258,3999,-1,9.98924,577,10.019275,1903,9.97924,1177,10.029275,4594,9.96924,4054,10.039275,3213,9.95924,1281,10.049275,4826,9.94924,848,10.059275,2382,9.93924,2231,10.069275,4395,9.92924,2720,10.079275,881,9.91924,1109,10.089275,2796,9.90924,4948,10.099275,769,9.89924,1969,10.109275,3076
9800000000,000001.SZ,quote,10.001352,1281,1,9.987695,1130,10.015009,2951,9.977695,1830,10.025009,2469,9.967695,3687,10.035009,4928,9.957695,3217,10.045009,3644,9.947695,1646,10.055009,1142,9.937695,4602,10.065009,3333,9.927695,939,10.075009,1300,9.917695,4080,10.085009,2401,9.907695,1122,10.095009,3290,9.897695,3749,10.105009,3173
9900000000,000001.SZ,quote,9.99853,3790,1,9.984343,2368,10.012716,3414,9.974343,3575,10.022716,4037,9.964343,2021,10.032716,3613,9.954343,1202,10.042716,2919,9.944343,2518,10.052716,1102,9.934343,1172,10.062716,2695,9.924343,1763,10.072716,3612,9.914343,1763,10.082716,3691,9.904343,3094,10.092716,3454,9.894343,1372,10.102716,1249
10000000000,000001.SZ,quote,9.995561,3048,1,9.981095,1337,10.010027,1585,9.971095,1215,10.020027,2035,9.961095,4030,10.030027,4176,9.951095,4697,10.040027,3842,9.941095,1346,10.050027,715,9.931095,1234,10.060027,3399,9.921095,1262,10.070027,3157,9.911095,3655,10.080027,601,9.901095,2890,10.090027,3889,9.891095,3676,10.100027,1193
10100000000,000001.SZ,quote,9.99691,2088,-1,9.980433,3618,10.013386,1888,9.970433,1637,10.023386,2702,9.960433,2966,10.033386,2698,9.950433,4539,10.043386,1695,9.940433,1018,10.053386,1869,9.930433,4060,10.063386,2760,9.920433,3949,10.073386,2955,9.910433,4466,10.083386,1130,9.900433,3458,10.093386,2561,9.890433,2520,10.103386,4561
10200000000,000001.SZ,quote,9.997473,976,-1,9.983908,2995,10.011037,555,9.973908,3741,10.021037,3221,9.963908,3612,10.031037,3199,9.953908,4106,10.041037,3242,9.943908,4027,10.051037,1615,9.933908,2961,10.061037,3126,9.923908,2145,10.071037,4424,9.913908,3073,10.081037,1955,9.903908,3762,10.091037,3114,9.893908,2887,10.101037,4522
10300000000,000001.SZ,quote,10.000279,2769,1,9.982023,2796,10.018535,3718,9.972023,3490,10.028535,1432,9.962023,2136,10.038535,4969,9.952023,1973,10.048535,720,9.942023,4281,10.058535,2217,9.932023,4091,10.068535,2886,9.922023,1066,10.078535,3851,9.912023,4590,10.088535,1640,9.902023,2980,10.098535,2482,9.892023,2569,10.108535,1762
10400000000,000001.SZ,quote,10.001571,705,1,9.983258,4425,10.019883,3783,9.973258,4877,10.029883,4650,9.963258,3926,10.039883,4953,9.953258,801,10.049883,3445,9.943258,4898,10.059883,1196,9.933258,1395,10.069883,2533,9.923258,3408,10.079883,1862,9.913258,862,10.089883,3773,9.903258,3216,10.099883,4026,9.893258,1367,10.109883,586
10500000000,000001.SZ,quote,9.999162,4349,-1,9.985386,4151,10.012938,3564,9.975386,3704,10.022938,4293,9.965386,4599,10.032938,1734,9.955386,3325,10.042938,701,9.945386,4454,10.052938,1356,9.935386,2920,10.062938,3907,9.925386,1203,10.072938,1450,9.915386,1660,10.082938,3353,9.905386,3055,10.092938,3310,9.895386,4230,10.102938,2194
10600000000,000001.SZ,quote,9.999289,899,1,9.984503,4206,10.014075,3112,9.974503,1050,10.024075,2959,9.964503,866,10.034075,1442,9.954503,685,10.044075,3310,9.944503,1395,10.054075,1846,9.934503,2498,10.064075,4727,9.924503,1929,10.074075,1811,9.914503,3211,10.084075,3992,9.904503,4285,10.094075,2399,9.894503,3818,10.104075,2011
10700000000,000001.SZ,quote,9.997407,3340,-1,9.980149,2116,10.014666,4182,9.970149,4018,10.024666,3685,9.960149,536,10.034666,2259,9.950149,2185,10.044666,2780,9.940149,1012,10.054666,1333,9.930149,4898,10.064666,2031,9.920149,3496,10.074666,3170,9.910149,2114,10.084666,4248,9.900149,1433,10.094666,2649,9.890149,4509,10.104666,4823
10800000000,000001.SZ,quote,10.000203,3283,1,9.985696,1435,10.01471,3350,9.975696,3383,10.02471,4250,9.965696,1913,10.03471,2936,9.955696,1194,10.04471,1597,9.945696,3065,10.05471,1465,9.935696,2454,10.06471,3001,9.925696,1458,10.07471,1999,9.915696,3558,10.08471,1658,9.905696,4684,10.09471,3682,9.895696,3926,10.10471,1629
10900000000,000001.SZ,quote,10.000652,4086,-1,9.985267,1866,10.016036,4511,9.975267,2866,10.026036,1649,9.965267,2032,10.036036,3077,9.955267,4194,10.046036,939,9.945267,3441,10.056036,578,9.935267,4469,10.066036,1618,9.925267,2098,10.076036,3645,9.915267,4640,10.086036,4554,9.905267,3851,10.096036,4528,9.895267,3904,10.106036,4136
11000000000,000001.SZ,quote,10.000584,352,-1,9.987922,2892,10.013245,767,9.977922,2751,10.023245,2341,9.967922,4904,10.033245,2864,9.957922,1877,10.043245,4246,9.947922,4557,10.053245,4684,9.937922,1427,10.063245,1435,9.927922,2694,10.073245,4949,9.917922,3505,10.083245,4940,9.907922,840,10.093245,4115,9.897922,4975,10.103245,2290
11100000000,000001.SZ,quote,10.003522,2127,1,9.990703,764,10.016342,4184,9.980703,2652,10.026342,3355,9.970703,1212,10.036342,4096,9.960703,1461,10.046342,2441,9.950703,2219,10.056342,3372,9.940703,4007,10.066342,1859,9.930703,1640,10.076342,2192,9.920703,2195,10.086342,986,9.910703,3373,10.096342,4860,9.900703,2802,10.106342,4913
11200000000,000001.SZ,quote,10.001533,2497,1,9.981701,2690,10.021365,4714,9.971701,1280,10.031365,1610,9.961701,3871,10.041365,985,9.951701,2771,10.051365,1539,9.941701,1587,10.061365,2545,9.931701,1698,10.071365,3138,9.921701,2527,10.081365,3717,9.911701,4509,10.091365,1664,9.901701,2701,10.101365,3893,9.891701,3573,10.111365,4202
11300000000,000001.SZ,quote,9.998986,862,1,9.980629,4723,10.017343,2779,9.970629,3523,10.027343,4224,9.960629,4498,10.037343,3181,9.950629,520,10.047343,1263,9.940629,4255,10.057343,3434,9.930629,1018,10.067343,4878,9.920629,3758,10.077343,2284,9.910629,4019,10.087343,2235,9.900629,4552,10.097343,2699,9.890629,3144,10.107343,2823
11400000000,000001.SZ,quote,9.998012,4737,1,9.981389,3315,10.014636,896,9.971389,876,10.024636,1315,9.961389,4264,10.034636,633,9.951389,1517,10.044636,1794,9.941389,4115,10.054636,4239,9.931389,505,10.064636,4004,9.921389,2157,10.074636,1580,9.911389,2972,10.084636,1802,9.901389,2744,10.094636,1264,9.891389,3452,10.104636,2551
11500000000,000001.SZ,quote,9.995507,1455,-1,9.978191,3746,10.012823,3002,9.968191,2418,10.022823,4016,9.958191,1247,10.032823,1279,9.948191,508,10.042823,2248,9.938191,4406,10.052823,1138,9.928191,1587,10.062823,2352,9.918191,4755,10.072823,4145,9.908191,576,10.082823,566,9.898191,3314,10.092823,1487,9.888191,3959,10.102823,1582
11600000000,000001.SZ,quote,9.995373,831,-1,9.981541,1345,10.009205,3066,9.971541,3511,10.019205,2951,9.961541,1623,10.029205,3635,9.951541,1590,10.039205,1670,9.941541,1060,10.049205,4845,9.931541,569,10.059205,1844,9.921541,4105,10.069205,3376,9.911541,2245,10.079205,1740,9.901541,3872,10.089205,4124,9.891541,2279,10.099205,1210
11700000000,000001.SZ,quote,9.997753,1108,1,9.984633,3379,10.010873,4017,9.974633,3076,10.020873,1645,9.964633,2529,10.030873,2768,9.954633,1190,10.040873,2532,9.944633,2834,10.050873,719,9.934633,2971,10.060873,2183,9.924633,4741,10.070873,4674,9.914633,2045,10.080873,3709,9.904633,2921,10.090873,947,9.894633,2460,10.100873,4554
11800000000,000001.SZ,quote,9.997068,4965,-1,9.983139,4827,10.010997,598,9.973139,3458,10.020997,3092,9.963139,1581,10.030997,3668,9.953139,3947,10.040997,3493,9.943139,4975,10.050997,1915,9.933139,4358,10.060997,1097,9.923139,636,10.070997,1053,9.913139,612,10.080997,2647,9.903139,2267,10.090997,826,9.893139,995,10.100997,3760
11900000000,000001.SZ,quote,9.997108,4204,1,9.980079,3969,10.014136,3795,9.970079,1175,10.024136,4895,9.960079,4904,10.034136,1750,9.950079,2773,10.044136,1184,9.940079,3038,10.054136,1147,9.930079,4688,10.064136,2164,9.920079,1772,10.074136,4894,9.910079,3176,10.084136,3700,9.900079,1041,10.094136,3040,9.890079,4083,10.104136,2454
12000000000,000001.SZ,quote,9.994455,3659,-1,9.981765,4214,10.007145,950,9.971765,3033,10.017145,1938,9.961765,1478,10.027145,603,9.951765,1624,10.037145,592,9.941765,1842,10.047145,4566,9.931765,3340,10.057145,4784,9.921765,4737,10.067145,2623,9.911765,1867,10.077145,3546,9.901765,1539,10.087145,2701,9.891765,1467,10.097145,740
12100000000,000001.SZ,quote,9.993465,4391,-1,9.978031,2654,10.0089,1131,9.968031,4564,10.0189,4228,9.958031,4684,10.0289,3450,9.948031,954,10.0389,4592,9.938031,1867,10.0489,3512,9.928031,1788,10.0589,2589,9.918031,1342,10.0689,1444,9.908031,2371,10.0789,4668,9.898031,521,10.0889,860,9.888031,600,10.0989,2503
12200000000,000001.SZ,quote,9.990741,1329,-1,9.975829,789,10.005653,3935,9.965829,2339,10.015653,3136,9.955829,2533,10.025653,3909,9.945829,3120,10.035653,2722,9.935829,1138,10.045653,3554,9.925829,1478,10.055653,4612,9.915829,931,10.065653,1969,9.905829,2328,10.075653,4725,9.895829,876,10.085653,3784,9.885829,1064,10.095653,4310
12300000000,000001.SZ,quote,9.992937,2645,1,9.974749,1207,10.011125,4241,9.964749,565,10.021125,3522,9.954749,2143,10.031125,2888,9.944749,2989,10.041125,2487,9.934749,4300,10.051125,3516,9.924749,4541,10.061125,2100,9.914749,4977,10.071125,2508,9.904749,1733,10.081125,552,9.894749,3859,10.091125,695,9.884749,2408,10.101125,4936
12400000000,000001.SZ,quote,9.992016,178,1,9.973299,511,10.010732,3582,9.963299,3019,10.020732,1351,9.953299,2180,10.030732,4840,9.943299,2451,10.040732,3939,9.933299,4530,10.050732,990,9.923299,1666,10.060732,2792,9.913299,1262,10.070732,859,9.903299,2396,10.080732,4757,9.893299,3883,10.090732,3551,9.883299,4255,10.100732,1195
12500000000,000001.SZ,quote,9.9925,3330,-1,9.976457,1010,10.008544,4063,9.966457,1570,10.018544,2439,9.956457,2889,10.028544,2638,9.946457,3080,10.038544,3719,9.936457,3172,10.048544,3105,9.926457,4208,10.058544,2727,9.916457,2413,10.068544,1111,9.906457,2160,10.078544,1615,9.896457,1392,10.088544,1773,9.886457,1365,10.098544,1846
12600000000,000001.SZ,quote,9.992198,1089,1,9.977685,2200,10.00671,4202,9.967685,3025,10.01671,4295,9.957685,2670,10.02671,1482,9.947685,1240,10.03671,1791,9.937685,2992,10.04671,830,9.927685,2261,10.05671,3185,9.917685,1715,10.06671,1247,9.907685,2533,10.07671,3414,9.897685,3746,10.08671,4706,9.887685,901,10.09671,2948
12700000000,000001.SZ,quote,9.990759,354,1,9.970833,4204,10.010684,2546,9.960833,1275,10.020684,4285,9.950833,1334,10.030684,1645,9.940833,1494,10.040684,597,9.930833,1005,10.050684,2320,9.920833,1570,10.060684,2123,9.910833,3781,10.070684,3549,9.900833,1188,10.080684,2620,9.890833,1114,10.090684,678,9.880833,1028,10.100684,2119
12800000000,000001.SZ,quote,9.993174,1155,-1,9.977626,3216,10.008721,1503,9.967626,849,10.018721,4276,9.957626,914,10.028721,1876,9.947626,4048,10.038721,3735,9.937626,4564,10.048721,741,9.927626,3635,10.058721,3995,9.917626,1915,10.068721,3399,9.907626,2258,10.078721,2033,9.897626,2752,10.088721,2792,9.887626,4153,10.098721,1717
12900000000,000001.SZ,quote,9.990382,2113,1,9.973428,4586,10.007335,3875,9.963428,4424,10.017335,999,9.953428,1218,10.027335,2791,9.943428,3637,10.037335,1624,9.933428,3934,10.047335,2133,9.923428,4807,10.057335,2541,9.913428,4953,10.067335,659,9.903428,3633,10.077335,3441,9.893428,4429,10.087335,4960,9.883428,4470,10.097335,3318
13000000000,000001.SZ,quote,9.992858,3281,1,9.976839,1973,10.008877,713,9.966839,3112,10.018877,2294,9.956839,740,10.028877,2801,9.946839,979,10.038877,4364,9.936839,4837,10.048877,3428,9.926839,2406,10.058877,1807,9.916839,1320,10.068877,2530,9.906839,2475,10.078877,2683,9.896839,4871,10.088877,958,9.886839,2297,10.098877,3681
13100000000,000001.SZ,quote,9.991987,1523,-1,9.973273,2437,10.0107,3105,9.963273,3439,10.0207,731,9.953273,3380,10.0307,1664,9.943273,2042,10.0407,4532,9.933273,4941,10.0507,3031,9.923273,1938,10.0607,4517,9.913273,810,10.0707,1239,9.903273,960,10.0807,2405,9.893273,2292,10.0907,663,9.883273,4812,10.1007,4415
13200000000,000001.SZ,quote,9.988991,1750,-1,9.969647,3291,10.008334,1953,9.959647,3150,10.018334,987,9.949647,679,10.028334,1710,9.939647,1660,10.038334,1408,9.929647,4811,10.048334,3489,9.919647,1094,10.058334,3560,9.909647,3740,10.068334,1327,9.899647,3257,10.078334,2972,9.889647,3142,10.088334,1617,9.879647,1790,10.098334,4078
13300000000,000001.SZ,quote,9.990742,2699,-1,9.971056,3423,10.010427,2328,9.961056,1936,10.020427,3599,9.951056,3013,10.030427,2912,9.941056,1543,10.040427,1955,9.931056,514,10.050427,3707,9.921056,765,10.060427,1991,9.911056,3106,10.070427,2309,9.901056,1352,10.080427,4564,9.891056,1652,10.090427,3212,9.881056,1137,10.100427,2449
13400000000,000001.SZ,quote,9.989823,826,1,9.975266,4158,10.004379,593,9.965266,2672,10.014379,2217,9.955266,2544,10.024379,1055,9.945266,3371,10.034379,2602,9.935266,1385,10.044379,510,9.925266,894,10.054379,3661,9.915266,4089,10.064379,3937,9.905266,1862,10.074379,3891,9.895266,4539,10.084379,3602,9.885266,3377,10.094379,4973
